,simpleOcc,year,lswt2010,pct_software,pct_robot,pct_ai,mSML,measure,smlObs,normComputer,normalized_r_cog,normalized_r_man,felten_raj_seamans,freyOsborne,d1_nv,d1_tv,d1_v,d2_nv,d2_tv,d2_v,d3_nv,d3_tv,d3_v,d4_nv,d4_tv,d4_v,d5_nv,d5_tv,d5_v,d6_nv,d6_tv,d6_v,d7_nv,d7_tv,d7_v,d8_nv,d8_tv,d8_v,d9_nv,d9_tv,d9_v,tot_emp,a_mean,wagebill,2011 FE,2012 FE,2013 FE,2014 FE,2015 FE,2016 FE,2017 FE,2018 FE,2019 FE,log a_mean,y,intercept
1222,19-3031,2018,183192.15530258426,30.0,11.0,85.0,2.61969052142142,3.7791828277503625,9.900995585303214,-0.1118862184362656,-1.1047214403333334,-1.5222243333333332,3.6422074,0.0047,0.0727120085749865,0.025149368017814002,19146.2829774743,0.011750976768458701,0.005434749054257421,2825.1190516313,0.0973112783445856,0.0437222692614223,23524.0205160214,0.0117523318347994,0.544443866738798,-4.32004882262538,0.326789734376651,1.6906009037231398,,0.9952080881307142,0.9853141001385319,0.995207957676017,0.00479191186928551,0.0146858998614683,0.00479204232398278,0.0514151543370673,0.0177832886679524,13538.4665278886,28.317572848787602,27.3575291579569,114.27216743691099,107980.0,78690.0,8496946199.999996,0,0,0,0,0,0,0,1,0,4.895919545310016,9.859916103470882,1
1223,19-3031,2019,183192.15530258426,30.0,11.0,85.0,2.61969052142142,3.7791828277503625,9.900995585303214,-0.1118862184362656,-1.1047214403333334,-1.5222243333333332,3.6422074,0.0047,0.0730882761535052,0.021630096067527204,21971.5500555805,0.00982953728783854,0.0038348733043471798,3360.5459236913207,0.0822510433278683,0.0311721498608757,27908.4500145988,0.009642307070185029,0.5466347063433,-4.34531694987697,0.29636178522775397,1.69229937513495,,0.9956863022475891,0.9900703348782919,0.995686143624895,0.00431369775241064,0.00992966512170823,0.00431385637510528,0.0516812156933785,0.015294787607065001,15536.2320374806,29.323566246979297,28.377677682019605,120.37815223175,107980.0,78690.0,8496946199.999996,0,0,0,0,0,0,0,0,1,4.895919545310016,9.99754922853749,1
1224,19-3032,2011,183192.15530258426,30.0,11.0,85.0,2.6365402257588446,3.755195245502773,9.90072332034642,0.47263349310932107,-0.8817594999999999,-1.3539188,4.0743003,0.012,0.0219952874508764,0.007279885410511999,90.9068798001752,0.0111329317733718,0.00581514207757398,20.7067779933235,0.0901079027293783,0.0457576773908102,167.162362100656,0.011018007418097,0.613610471597072,-3.12506014317783,0.316548814794889,1.7396107052231597,,0.9959815046775771,0.992156518692907,0.995975938519601,0.0040184953224226,0.00784348130709267,0.0040240614803988,0.0155530169106621,0.00514765634003405,64.28087116321429,35.8379077135954,33.2067670267661,109.884957263002,1020.0,104570.0,106661399.99999979,1,0,0,0,0,0,0,0,0,5.019407108018884,4.5207758883678535,1
1225,19-3032,2012,183192.15530258426,30.0,11.0,85.0,2.6365402257588446,3.755195245502773,9.90072332034642,0.47263349310932107,-0.8817594999999999,-1.3539188,4.0743003,0.012,0.0546689762099069,0.0150061405719232,101.266875952731,0.0173658288805668,0.008051080748371159,33.0232532631559,0.14198468773687803,0.0636259951393151,267.69053731220197,0.0179136068092033,0.6195027215809921,-3.13179575738769,0.40203730257102205,1.74337818984669,,0.974672577691262,0.9666999816854469,0.9746644180454959,0.0253274223087379,0.033300018314552995,0.025335581954504,0.0386568037985512,0.0106109437578455,71.60649469575279,39.0185258597956,35.3599570309713,117.162534300109,1020.0,104570.0,106661399.99999979,0,1,0,0,0,0,0,0,0,5.019407108018884,4.627585827296799,1
1226,19-3032,2013,183192.15530258426,30.0,11.0,85.0,2.6365402257588446,3.755195245502773,9.90072332034642,0.47263349310932107,-0.8817594999999999,-1.3539188,4.0743003,0.012,0.135013601732684,0.0356329821991217,484.533261976139,0.0345853526570213,0.0134979964441376,141.424248274542,0.28474131630335303,0.107968618349789,1129.93852632591,0.0375936178238811,0.6421820125716661,-3.2383745062879803,0.5759228214187341,1.75734042437261,,0.836885710218985,0.812034947409034,0.836879325408875,0.16311428978101503,0.187965052590966,0.163120674591125,0.0954690333376008,0.0251963233468985,342.616755253766,38.941837377788204,35.9852708649373,118.201712937846,1020.0,104570.0,106661399.99999979,0,0,1,0,0,0,0,0,0,5.019407108018884,6.1852477961490715,1
1227,19-3032,2014,183192.15530258426,30.0,11.0,85.0,2.6365402257588446,3.755195245502773,9.90072332034642,0.47263349310932107,-0.8817594999999999,-1.3539188,4.0743003,0.012,0.0686473124858378,0.018366748143412,237.725585475553,0.0210046837482274,0.00948884573595836,92.2641893496448,0.17155777762034197,0.0749496410302781,760.979982080858,0.0222731811360001,0.6298690873930699,-3.2263095431763302,0.44718215715864,1.74986450216997,,0.9684849542276619,0.9620820295837529,0.9684763215680009,0.031515045772338,0.0379179704162468,0.0315236784319992,0.0485409801689679,0.0129872521605521,168.097373551305,38.2884054426783,36.099171966202505,121.00731877093901,1020.0,104570.0,106661399.99999979,0,0,0,1,0,0,0,0,0,5.019407108018884,5.475314714343692,1
1228,19-3032,2015,183192.15530258426,30.0,11.0,85.0,2.6365402257588446,3.755195245502773,9.90072332034642,0.47263349310932107,-0.8817594999999999,-1.3539188,4.0743003,0.012,0.0486773005573726,0.0135801046008606,232.105123659104,0.0162254087054927,0.0078325576618786,70.252235305949,0.132680322239527,0.0623270456180751,588.226101758274,0.0167828510897232,0.6196588610102,-3.21348285204432,0.3893933310035711,1.7434772213882601,,0.982253550259101,0.9763048557159569,0.982245955553698,0.0177464497408992,0.023695144284043,0.0177540444463025,0.0344200493139739,0.00960258405249114,164.123106887494,37.50244963946339,34.3681068995554,115.89774876153,1020.0,104570.0,106661399.99999979,0,0,0,0,1,0,0,0,0,5.019407108018884,5.45148952631968,1
1229,19-3032,2016,183192.15530258426,30.0,11.0,85.0,2.6365402257588446,3.755195245502773,9.90072332034642,0.47263349310932107,-0.8817594999999999,-1.3539188,4.0743003,0.012,0.0601572944039766,0.0158236565972276,185.434891418879,0.0184996375967114,0.00834679895586922,63.5875887031833,0.150108531058733,0.0656674983529039,526.014003284095,0.0194389952705626,0.623393295562615,-3.1953798958593302,0.418439933865851,1.74583355154293,,0.9738236289282891,0.9711061315848101,0.973815783180234,0.0261763710717108,0.0288938684151899,0.0261842168197665,0.0425376308108874,0.0111890148830669,131.122269190881,38.467072111707395,35.6586090907765,118.787974402272,1020.0,104570.0,106661399.99999979,0,0,0,0,0,1,0,0,0,5.019407108018884,5.228082070458029,1
1230,19-3032,2017,183192.15530258426,30.0,11.0,85.0,2.6365402257588446,3.755195245502773,9.90072332034642,0.47263349310932107,-0.8817594999999999,-1.3539188,4.0743003,0.012,0.0755845753330376,0.0123921361624818,258.08357189361,0.0225764716783419,0.00789707113353609,67.4374043928397,0.181788289584523,0.0615994125911666,549.968339210805,0.0247264308763582,0.6368248230569139,-3.18703730980715,0.470507203554483,1.75411768983453,,0.9485081005056479,0.9775045321455509,0.9485023325254258,0.0514918994943518,0.0224954678544494,0.0514976674745737,0.0534463657710964,0.008762563513877941,182.49264379881802,37.03443040137,34.6662850619282,114.442085003018,1020.0,104570.0,106661399.99999979,0,0,0,0,0,0,1,0,0,5.019407108018884,5.557150681056216,1
1231,19-3032,2018,183192.15530258426,30.0,11.0,85.0,2.6365402257588446,3.755195245502773,9.90072332034642,0.47263349310932107,-0.8817594999999999,-1.3539188,4.0743003,0.012,0.0624844148671032,0.0166300716223737,265.315267001647,0.0173537876881852,0.00836564204524598,94.00033912163201,0.14039216270264598,0.0659260751884971,784.215954703438,0.0182574586236483,0.6207987582963721,-3.2384193366431404,0.405797743654995,1.74419895438315,,0.9739038031479851,0.9709279571424119,0.9738950375724141,0.0260961968520155,0.029072042857588,0.0261049624275855,0.0441831534710022,0.0117592364157984,187.606224449184,39.9047151432985,36.2627356789297,124.47872061284599,1020.0,104570.0,106661399.99999979,0,0,0,0,0,0,0,1,0,5.019407108018884,5.584680821261623,1
1232,19-3032,2019,183192.15530258426,30.0,11.0,85.0,2.6365402257588446,3.755195245502773,9.90072332034642,0.47263349310932107,-0.8817594999999999,-1.3539188,4.0743003,0.012,0.0719297498767874,0.0188148014308103,337.657265805934,0.0179203976501706,0.00841528221985376,129.572398613765,0.14664842379145498,0.0666422333986826,1080.6757172243301,0.018754018324064998,0.618515315793705,-3.27128775682735,0.411162383548124,1.7427509712166798,,0.9647031436119151,0.9607866238331041,0.9646952328503341,0.0352968563880846,0.0392133761668957,0.035304767149665996,0.0508620139069286,0.0133040736784043,238.759742368284,37.7905320397258,35.146061368577,120.04930685444499,1020.0,104570.0,106661399.99999979,0,0,0,0,0,0,0,0,1,5.019407108018884,5.824988580637999,1
1233,19-3039,2011,183192.15530258426,30.0,11.0,85.0,2.597472598323661,3.7728992048140975,9.800002300741747,0.5334505729233132,-0.39016905,-1.3403943999999999,4.9534941,0.0043,0.0484284408172997,0.0195324004370621,123.081619764306,0.0173767156258041,0.007406371119473829,24.8205592325566,0.14107121837873002,0.0595654132799329,200.33315890823002,0.0177742374667513,0.5152151789933019,-3.04567389291335,0.400502217022735,1.66692436869227,,0.992070903069857,0.981807977905134,0.9920679475294609,0.00792909693014265,0.0181920220948663,0.007932052470538959,0.034244078904204,0.0138114928018977,87.031847974765,35.299255937277294,30.3695506753347,105.379769646157,13310.0,94650.0,1259791500.0000021,1,0,0,0,0,0,0,0,0,4.976120618299816,4.820939572976389,1
1234,19-3039,2012,183192.15530258426,30.0,11.0,85.0,2.597472598323661,3.7728992048140975,9.800002300741747,0.5334505729233132,-0.39016905,-1.3403943999999999,4.9534941,0.0043,0.0748368422046191,0.027355466709174003,78.7751101008115,0.0306007275031939,0.0125641430951685,33.86226208854,0.24202157566838603,0.0970997183186738,263.981872741586,0.0338825507432145,0.5477681027573,-2.98792175171788,0.547911378708086,1.6931740302220801,,0.98101258453113,0.9634696919493109,0.981007718846746,0.0189874154688697,0.0365303080506895,0.0189922811532539,0.0529176386054738,0.0193432360125798,55.7024145410007,41.11439282333,35.47446186260579,116.735360463072,13310.0,94650.0,1259791500.0000021,0,1,0,0,0,0,0,0,0,4.976120618299816,4.379211552305147,1
1235,19-3039,2013,183192.15530258426,30.0,11.0,85.0,2.597472598323661,3.7728992048140975,9.800002300741747,0.5334505729233132,-0.39016905,-1.3403943999999999,4.9534941,0.0043,0.0693162630921606,0.0230615339794787,99.07513059899,0.0287883744241145,0.0119945279132801,40.7710214801888,0.22556429998970498,0.0920870419442791,317.37944183683703,0.0321700120790211,0.534868290896724,-3.0400167573544903,0.534405097252563,1.68305532643408,,0.9885997829074359,0.977528644380648,0.988594184192913,0.0114002170925637,0.0224713556193524,0.0114058158070869,0.0490139996789775,0.0163069670614533,70.0566966934886,41.8930332217241,36.142854497271294,118.96184027567,13310.0,94650.0,1259791500.0000021,0,0,1,0,0,0,0,0,0,4.976120618299816,4.605921209888927,1
1236,19-3039,2014,183192.15530258426,30.0,11.0,85.0,2.597472598323661,3.7728992048140975,9.800002300741747,0.5334505729233132,-0.39016905,-1.3403943999999999,4.9534941,0.0043,0.0817174541439182,0.0292214415471781,83.13080783422849,0.0304177842247132,0.0119343891901602,35.232611506424,0.240316179901909,0.0942760843364564,276.095873517598,0.0334702137061554,0.537927465246846,-3.00192656001487,0.5446948458692961,1.6854877590743,,0.9791926986709591,0.9589267838851958,0.9791892849503779,0.020807301329041,0.0410732161148037,0.0208107150496217,0.0577829659664653,0.020662679474056,58.7823579450987,38.513532011756,32.6730010317794,110.519036897926,13310.0,94650.0,1259791500.0000021,0,0,0,1,0,0,0,0,0,4.976120618299816,4.432372823730201,1
1237,19-3039,2015,183192.15530258426,30.0,11.0,85.0,2.597472598323661,3.7728992048140975,9.800002300741747,0.5334505729233132,-0.39016905,-1.3403943999999999,4.9534941,0.0043,0.0746014663556433,0.0279579153033982,187.21258267033198,0.0293515550734933,0.0122164389202864,42.793310263341105,0.23538748654691602,0.0966302013359896,345.679243194423,0.0318148025564386,0.537770047860303,-3.04491622895658,0.5315538992014199,1.68536309535308,,0.9827577566426751,0.9639390820918999,0.982754388318311,0.0172422433573247,0.036060917908099996,0.0172456116816888,0.0527512027465354,0.019769231498871997,132.379286729639,39.2945629935983,34.2120348259369,115.64379261316799,13310.0,94650.0,1259791500.0000021,0,0,0,0,1,0,0,0,0,4.976120618299816,5.237572082888393,1
1238,19-3039,2016,183192.15530258426,30.0,11.0,85.0,2.597472598323661,3.7728992048140975,9.800002300741747,0.5334505729233132,-0.39016905,-1.3403943999999999,4.9534941,0.0043,0.408072640082576,0.18203706209035397,2200.48685300307,0.085773572163229,0.0360192326848178,397.94868370059095,0.658429407866961,0.27417573320123395,2945.58611302732,0.10798315720210001,0.602702615227219,-3.2203984536498798,0.9383808300219001,1.7324775906199097,,0.6633270966513081,0.474741093836089,0.6633250773250601,0.336672903348692,0.525258906163911,0.33667492267494,0.28855093101908696,0.128719641031366,1555.9791756703198,37.0203810279621,32.938640802793,115.886595917973,13310.0,94650.0,1259791500.0000021,0,0,0,0,0,1,0,0,0,4.976120618299816,7.696888253341988,1
1239,19-3039,2017,183192.15530258426,30.0,11.0,85.0,2.597472598323661,3.7728992048140975,9.800002300741747,0.5334505729233132,-0.39016905,-1.3403943999999999,4.9534941,0.0043,0.174520566600246,0.0754426636005925,424.187104655575,0.0514052566190552,0.0217433091842826,100.226255082736,0.4055109285971811,0.170356684227339,787.903012303405,0.0594887485816087,0.563099104424686,-3.08388408608428,0.715571123146009,1.7047410807366599,,0.898017418527325,0.7756375717433001,0.8980134299591769,0.101982581472675,0.2243624282567,0.10198657004082301,0.123404676099552,0.0533460190227545,299.945578193845,41.203491424023,36.1557788658994,119.34518615341801,13310.0,94650.0,1259791500.0000021,0,0,0,0,0,0,1,0,0,4.976120618299816,6.052529318292882,1
1240,19-3039,2018,183192.15530258426,30.0,11.0,85.0,2.597472598323661,3.7728992048140975,9.800002300741747,0.5334505729233132,-0.39016905,-1.3403943999999999,4.9534941,0.0043,0.0810276342400575,0.0324514078294468,295.66342097198503,0.0345270904411867,0.0139360126002635,70.8782890175253,0.277739478120339,0.11114135033249199,574.797038035157,0.0379320173023412,0.5399260506310001,-3.09346512052433,0.578398053975807,1.68706578145852,,0.977618380791803,0.948394651341895,0.9776145099169999,0.0223816192081973,0.0516053486581052,0.0223854900830002,0.05729518963464799,0.0229466105352521,209.06560991810397,41.270590033953496,35.5626712482642,121.06275796744801,13310.0,94650.0,1259791500.0000021,0,0,0,0,0,0,0,1,0,4.976120618299816,5.692598233454357,1
1241,19-3039,2019,183192.15530258426,30.0,11.0,85.0,2.597472598323661,3.7728992048140975,9.800002300741747,0.5334505729233132,-0.39016905,-1.3403943999999999,4.9534941,0.0043,0.0782683737850364,0.0319185512297795,401.266101481982,0.032399852352358,0.013643428519471002,87.29468745521861,0.262286255200725,0.109143871052792,718.1795900157829,0.0352449229310183,0.537899066728674,-3.12792492258713,0.5583859444965129,1.68546527342713,,0.979089498132547,0.950404963581027,0.9790859167246959,0.0209105018674534,0.0495950364189726,0.0209140832753043,0.0553440978558426,0.0225698240202273,283.737981418199,39.396865455365294,33.7819748431682,117.151950387817,13310.0,94650.0,1259791500.0000021,0,0,0,0,0,0,0,0,1,4.976120618299816,5.997113813615765,1
1242,19-3041,2011,64151.60837748648,59.0,41.0,87.0,2.8259672325305965,3.922769443347808,11.085617907673194,1.0503957513422426,-1.5506445,-1.1690832,3.3294299,0.059,0.0753512652445353,0.0364616289952546,21.0017392044478,0.0597050519854997,0.0284013676295952,16.1443556062687,0.44853860436758297,0.20873669874641798,119.874228944771,0.0764057131770487,0.6515592727475921,-2.3149609725826696,0.803302836228034,1.76287291205439,,0.8197078000897409,0.589091465815079,0.8195592737983841,0.180292199910259,0.410908534184921,0.18044072620161605,0.0532813906253971,0.0257822651156526,14.8504722081764,55.37983148293179,48.576330412356704,117.98312175667401,2870.0,86840.0,249230799.99999976,1,0,0,0,0,0,0,0,0,4.938719814782383,3.0911215049812815,1
1243,19-3041,2012,64151.60837748648,59.0,41.0,87.0,2.8259672325305965,3.922769443347808,11.085617907673194,1.0503957513422426,-1.5506445,-1.1690832,3.3294299,0.059,0.100757154002162,0.0288231984817157,23.2090187534091,0.0779581042533184,0.0306464404595004,18.1239876810351,0.595147193464859,0.226503214059733,136.882897554724,0.10127524991269699,0.684749111960361,-2.2447589806672203,0.91214206548641,1.78139567169508,,0.7061983787611831,0.657719424512823,0.7060418821034621,0.29380162123881703,0.342280575487177,0.29395811789653803,0.0712460668479863,0.020381079101907,16.4112545452213,58.4917569846645,51.2867339266228,120.95734315761001,2870.0,86840.0,249230799.99999976,0,1,0,0,0,0,0,0,0,4.938719814782383,3.1867252394969845,1
1244,19-3041,2013,64151.60837748648,59.0,41.0,87.0,2.8259672325305965,3.922769443347808,11.085617907673194,1.0503957513422426,-1.5506445,-1.1690832,3.3294299,0.059,0.0800957868908295,0.0246159065788673,45.8744561150947,0.0682507406335994,0.0276871852753232,32.754784846732896,0.520152296434954,0.20656883412579197,249.139280115527,0.0868263620419659,0.6852481583095661,-2.42061669789707,0.8513704504609899,1.78166210903338,,0.806841853660384,0.6963053960810539,0.806707417300652,0.19315814633961603,0.30369460391894604,0.19329258269934804,0.0566362740549781,0.0174060744669716,32.438139002228105,57.9396223362195,50.7418631096785,126.211187728814,2870.0,86840.0,249230799.99999976,0,0,1,0,0,0,0,0,0,4.938719814782383,3.8474728813452814,1
1245,19-3041,2014,64151.60837748648,59.0,41.0,87.0,2.8259672325305965,3.922769443347808,11.085617907673194,1.0503957513422426,-1.5506445,-1.1690832,3.3294299,0.059,0.0780216946085732,0.0296076408544174,42.7151233044765,0.0637612132305853,0.0281482792611789,31.936418117006504,0.48616020096716606,0.21000079520226103,242.23887475214698,0.0809491661625035,0.672367117619866,-2.43061202304719,0.824747460504037,1.7746728319827398,,0.799341709190503,0.620087266561973,0.7991886130843441,0.200658290809497,0.37991273343802706,0.200811386915656,0.055169669337388,0.0209357636230944,30.2041533478149,56.957049406267394,50.14371983978379,124.01407521076901,2870.0,86840.0,249230799.99999976,0,0,0,1,0,0,0,0,0,4.938719814782383,3.777694113273426,1
1246,19-3041,2015,64151.60837748648,59.0,41.0,87.0,2.8259672325305965,3.922769443347808,11.085617907673194,1.0503957513422426,-1.5506445,-1.1690832,3.3294299,0.059,0.0729612357685021,0.0278332433817852,39.8050230459325,0.06602255757181401,0.0289237579061781,33.683510012731396,0.5036876311516161,0.21657408157011,256.758616258539,0.0839114603475082,0.658163144315217,-2.43152825528241,0.838317006274584,1.76668793014293,,0.8157571951892729,0.6617618708105849,0.8155913225303,0.18424280481072697,0.338238129189415,0.18440867746970002,0.0515913845756583,0.0196810751376759,28.146401721065697,58.017218336605396,51.4403472398824,128.02601648676702,2870.0,86840.0,249230799.99999976,0,0,0,0,1,0,0,0,0,4.938719814782383,3.70880518770312,1
1247,19-3041,2016,64151.60837748648,59.0,41.0,87.0,2.8259672325305965,3.922769443347808,11.085617907673194,1.0503957513422426,-1.5506445,-1.1690832,3.3294299,0.059,0.0773045381600423,0.0291540560470524,38.79240716561421,0.0660909073271294,0.029434935870741,32.7085272490742,0.505390914052049,0.22091462077170604,248.45407493925,0.0838223740848018,0.648071661071793,-2.42736891315612,0.8379134670344269,1.76083122080605,,0.790464766871925,0.608371684029005,0.79030024922946,0.209535233128075,0.39162831597099496,0.20969975077054,0.0546625631494602,0.0206150307299634,27.430374165355396,57.5223034457513,50.4166291787566,127.008435498829,2870.0,86840.0,249230799.99999976,0,0,0,0,0,1,0,0,0,4.938719814782383,3.6836761193572665,1
1248,19-3041,2017,64151.60837748648,59.0,41.0,87.0,2.8259672325305965,3.922769443347808,11.085617907673194,1.0503957513422426,-1.5506445,-1.1690832,3.3294299,0.059,0.0879437393510466,0.0361552883485837,33.3473147438621,0.07736802600079902,0.0344132773340153,27.914255277771,0.583617159115827,0.25459751249298,208.01787826826302,0.101951393730137,0.6650660849269859,-2.3586913285369397,0.9148396017633459,1.77060560756206,,0.741844647796575,0.6117209829758891,0.7416542552370942,0.258155352203425,0.388279017024111,0.258345744762906,0.0621856144580273,0.0255656495670385,23.580112389747,59.4143027148187,52.4983515911255,127.20272160360099,2870.0,86840.0,249230799.99999976,0,0,0,0,0,0,1,0,0,4.938719814782383,3.536523842217087,1
1249,19-3041,2018,64151.60837748648,59.0,41.0,87.0,2.8259672325305965,3.922769443347808,11.085617907673194,1.0503957513422426,-1.5506445,-1.1690832,3.3294299,0.059,0.0793910084482843,0.0268046709594055,41.6870664931674,0.0706164398751057,0.0308489077573567,35.3258062427351,0.537206838871358,0.228810133779897,267.13496693919,0.09076307279113799,0.6824207348907779,-2.42508457026315,0.8685537534245721,1.78014798277506,,0.7822727174637509,0.627357327279003,0.7820992642172241,0.21772728253624898,0.37264267272099705,0.217900735782776,0.0561379204390203,0.0189537646028697,29.477207405093196,60.21385135541579,53.2352923852795,132.817907424699,2870.0,86840.0,249230799.99999976,0,0,0,0,0,0,0,1,0,4.938719814782383,3.7538959819217244,1
1250,19-3041,2019,64151.60837748648,59.0,41.0,87.0,2.8259672325305965,3.922769443347808,11.085617907673194,1.0503957513422426,-1.5506445,-1.1690832,3.3294299,0.059,0.0877566065612691,0.0285498830122303,65.3748309765654,0.073425611213959,0.0323293192752169,53.65948936466889,0.5510464573718461,0.237567007382908,400.490501863515,0.0970690090242231,0.6816141127060871,-2.48727014417209,0.8950817345464058,1.77971397718511,,0.7369119642186709,0.588033077858277,0.7367148103219491,0.263088035781329,0.411966922141723,0.26328518967805103,0.0620532915933933,0.0201878158800307,46.226986302453795,59.4905038071778,53.4155348391437,131.985605221565,2870.0,86840.0,249230799.99999976,0,0,0,0,0,0,0,0,1,4.938719814782383,4.195317933066438,1
1251,19-3051,2011,24442.99946784973,24.0,8.0,84.0,2.662097845549587,3.6481834459654574,9.711821291674315,0.5334505729233132,-1.2605262,-1.4350662,3.9967999,0.13,0.0440240057794543,0.0274926938164631,74.7557316221517,0.0130300981546463,0.00679982836667224,28.0480463526736,0.10967555921667999,0.0558399511154166,231.15327598379798,0.0127984701756384,0.4794075679872771,-3.2568301053713,0.34082003004401507,1.6351353044999,,0.9678933503229391,0.984606687261119,0.9678851590461109,0.0321066496770613,0.0153933127388814,0.0321148409538888,0.0311296730216479,0.0194402702307065,52.8602847625851,31.507378591088,30.1178293194908,104.936279573132,34810.0,73060.0,2543218600.0000005,1,0,0,0,0,0,0,0,0,4.863679667875898,4.327514106505928,1
1252,19-3051,2012,24442.99946784973,24.0,8.0,84.0,2.662097845549587,3.6481834459654574,9.711821291674315,0.5334505729233132,-1.2605262,-1.4350662,3.9967999,0.13,0.0551937608450795,0.023228145279021,141.96075660420001,0.0207583184569096,0.00897902633843286,55.8715930680354,0.16988479036614298,0.0716106624407875,452.882889164379,0.0219454046825252,0.483532777266284,-3.28670313088661,0.44396260183653896,1.6389649727071398,,0.943208297876387,0.979671578819144,0.943197114623937,0.0567917021236126,0.0203284211808562,0.0568028853760628,0.0390278825727443,0.016424779041182,100.38141365720199,33.7677710414555,31.996891747541,110.587232796339,34810.0,73060.0,2543218600.0000005,0,1,0,0,0,0,0,0,0,4.863679667875898,4.962570163256026,1
1253,19-3051,2013,24442.99946784973,24.0,8.0,84.0,2.662097845549587,3.6481834459654574,9.711821291674315,0.5334505729233132,-1.2605262,-1.4350662,3.9967999,0.13,0.0510200867760347,0.0245201427238538,269.4792898104,0.018776400014836003,0.008361035212399141,100.69244397405001,0.155920372354518,0.0674775272725267,844.463264333576,0.0194993644002566,0.47879012631887896,-3.35817859026286,0.41907472229184495,1.63455818498272,,0.951640426800154,0.973719233623314,0.951631357617432,0.0483595731998455,0.0262807663766859,0.048368642382568,0.0360766493360603,0.017338359195698996,190.550633214269,32.90554398169861,31.274214424717396,106.816388291442,34810.0,73060.0,2543218600.0000005,0,0,1,0,0,0,0,0,0,4.863679667875898,5.600195532732179,1
1254,19-3051,2014,24442.99946784973,24.0,8.0,84.0,2.662097845549587,3.6481834459654574,9.711821291674315,0.5334505729233132,-1.2605262,-1.4350662,3.9967999,0.13,0.0475086991233373,0.02143467708186,294.93625977443804,0.0177053511280741,0.008162600826331409,106.333700069348,0.148630857948663,0.0667804634325816,903.729391188566,0.0181210062945538,0.478131466035651,-3.3665917611464704,0.40431001197028205,1.6339414082716497,,0.958383420961871,0.978588825561025,0.958373903631233,0.0416165790381292,0.021411174438974997,0.0416260963687669,0.0335937233154632,0.0151566055171271,208.551429304302,33.3505796412918,31.764441868994897,111.12518195635401,34810.0,73060.0,2543218600.0000005,0,0,0,1,0,0,0,0,0,4.863679667875898,5.690144092535504,1
1255,19-3051,2015,24442.99946784973,24.0,8.0,84.0,2.662097845549587,3.6481834459654574,9.711821291674315,0.5334505729233132,-1.2605262,-1.4350662,3.9967999,0.13,0.0470889539707076,0.0196103428134941,363.72540181442804,0.0173600432022108,0.00824277007560842,125.981747438596,0.146127431902789,0.0675542276394447,1075.0416826459,0.0177661625246892,0.47345526077488603,-3.38506118003163,0.400413079962572,1.62952876995052,,0.9605680522097769,0.9800769639974621,0.960562267504787,0.0394319477902226,0.0199230360025383,0.0394377324952132,0.0332969186716686,0.0138666063848146,257.192698112784,32.5000398032463,31.639104247786797,110.260681083219,34810.0,73060.0,2543218600.0000005,0,0,0,0,1,0,0,0,0,4.863679667875898,5.89914474664884,1
1256,19-3051,2016,24442.99946784973,24.0,8.0,84.0,2.662097845549587,3.6481834459654574,9.711821291674315,0.5334505729233132,-1.2605262,-1.4350662,3.9967999,0.13,0.0511384359801126,0.0230903349828501,334.222276813239,0.018033767617072,0.00861454752961987,118.495598829632,0.149516469097909,0.0697050577455575,999.364221372895,0.0188301772577849,0.475178243149797,-3.37592371773256,0.411978458948542,1.6311615605532102,,0.9523164816525409,0.9738566415266959,0.9523037534423601,0.0476835183474588,0.0261433584733041,0.0476962465576402,0.0361603348608117,0.0163273324462423,236.33083835824903,35.5240008549208,33.1289627854811,113.283406693973,34810.0,73060.0,2543218600.0000005,0,0,0,0,0,1,0,0,0,4.863679667875898,5.81479382467306,1
1257,19-3051,2017,24442.99946784973,24.0,8.0,84.0,2.662097845549587,3.6481834459654574,9.711821291674315,0.5334505729233132,-1.2605262,-1.4350662,3.9967999,0.13,0.0470408708040972,0.0182999081212099,316.650808963927,0.0180977396725526,0.008448369146504441,112.500458046928,0.15001113885547399,0.0680402577227534,944.7293345510069,0.0189653361755041,0.47438666156649,-3.37048949889613,0.413422427383475,1.63041242271213,,0.9596415506937499,0.9834307807937449,0.959628965374244,0.0403584493062499,0.0165692192062553,0.040371034625756,0.0332629187384974,0.0129399891275983,223.905934286599,36.1955088823175,34.2052411816637,117.842012852478,34810.0,73060.0,2543218600.0000005,0,0,0,0,0,0,1,0,0,4.863679667875898,5.760952694424008,1
1258,19-3051,2018,24442.99946784973,24.0,8.0,84.0,2.662097845549587,3.6481834459654574,9.711821291674315,0.5334505729233132,-1.2605262,-1.4350662,3.9967999,0.13,0.052846153536318996,0.0311341831459917,504.439019332549,0.0195260335789205,0.00979946788715478,264.966328223782,0.161500381569499,0.0786225980381176,2200.9697819779103,0.0205671994359171,0.486262351843538,-3.4597435265911605,0.43013413734138706,1.6414742104084,,0.951907936694048,0.9762554688742091,0.951894057000404,0.0480920633059519,0.0237445311257909,0.0481059429995956,0.0373678735251566,0.0220151920292346,356.69225126513703,35.9199398903138,34.624396759446995,117.731905799992,34810.0,73060.0,2543218600.0000005,0,0,0,0,0,0,0,1,0,4.863679667875898,6.225427396826642,1
